False Positive Rate,True Positive Rate,Model
0.13043478260869565,0.25,XGBoost
0.13043478260869565,0.2692307692307692,XGBoost
0.17391304347826086,0.2692307692307692,XGBoost
0.17391304347826086,0.28846153846153844,XGBoost
0.18478260869565216,0.28846153846153844,XGBoost
0.18478260869565216,0.3269230769230769,XGBoost
0.1956521739130435,0.3269230769230769,XGBoost
0.1956521739130435,0.36538461538461536,XGBoost
0.20652173913043478,0.36538461538461536,XGBoost
0.20652173913043478,0.38461538461538464,XGBoost
0.21739130434782608,0.38461538461538464,XGBoost
0.21739130434782608,0.40384615384615385,XGBoost
0.25,0.40384615384615385,XGBoost
0.25,0.4230769230769231,XGBoost
0.2826086956521739,0.4230769230769231,XGBoost
0.2826086956521739,0.4423076923076923,XGBoost
0.29347826086956524,0.4423076923076923,XGBoost
0.29347826086956524,0.46153846153846156,XGBoost
0.30434782608695654,0.46153846153846156,XGBoost
0.30434782608695654,0.4807692307692308,XGBoost
0.32608695652173914,0.4807692307692308,XGBoost
0.32608695652173914,0.5,XGBoost
0.33695652173913043,0.5,XGBoost
0.33695652173913043,0.5192307692307693,XGBoost
0.391304347826087,0.5192307692307693,XGBoost
0.391304347826087,0.5384615384615384,XGBoost
0.40217391304347827,0.5384615384615384,XGBoost
0.40217391304347827,0.5576923076923077,XGBoost
0.42391304347826086,0.5576923076923077,XGBoost
0.42391304347826086,0.5769230769230769,XGBoost
0.43478260869565216,0.5769230769230769,XGBoost
0.43478260869565216,0.5961538461538461,XGBoost
0.4891304347826087,0.5961538461538461,XGBoost
0.4891304347826087,0.6153846153846154,XGBoost
0.5,0.6153846153846154,XGBoost
0.5,0.6346153846153846,XGBoost
0.532608695652174,0.6346153846153846,XGBoost
0.532608695652174,0.6538461538461539,XGBoost
0.5652173913043478,0.6538461538461539,XGBoost
0.5652173913043478,0.6923076923076923,XGBoost
0.5869565217391305,0.6923076923076923,XGBoost
0.5869565217391305,0.75,XGBoost
0.6304347826086957,0.75,XGBoost
0.6304347826086957,0.8076923076923077,XGBoost
0.7282608695652174,0.8076923076923077,XGBoost
0.7282608695652174,0.8269230769230769,XGBoost
0.75,0.8269230769230769,XGBoost
0.75,0.8461538461538461,XGBoost
0.7717391304347826,0.8461538461538461,XGBoost
0.7717391304347826,0.8653846153846154,XGBoost
0.8043478260869565,0.8653846153846154,XGBoost
0.8043478260869565,0.8846153846153846,XGBoost
0.8478260869565217,0.8846153846153846,XGBoost
0.8478260869565217,0.9038461538461539,XGBoost
0.8586956521739131,0.9038461538461539,XGBoost
0.8586956521739131,0.9230769230769231,XGBoost
0.8804347826086957,0.9230769230769231,XGBoost
0.8804347826086957,0.9423076923076923,XGBoost
0.9347826086956522,0.9423076923076923,XGBoost
0.9347826086956522,0.9615384615384616,XGBoost
0.9565217391304348,0.9615384615384616,XGBoost
0.9565217391304348,0.9807692307692307,XGBoost
1.0,0.9807692307692307,XGBoost
1.0,1.0,XGBoost
0.0,0.0,CatBoost
0.0,0.019230769230769232,CatBoost
0.0,0.09615384615384616,CatBoost
0.010869565217391304,0.09615384615384616,CatBoost
0.010869565217391304,0.15384615384615385,CatBoost
0.021739130434782608,0.15384615384615385,CatBoost
0.021739130434782608,0.17307692307692307,CatBoost
0.03260869565217391,0.17307692307692307,CatBoost
0.03260869565217391,0.19230769230769232,CatBoost
0.06521739130434782,0.19230769230769232,CatBoost
0.06521739130434782,0.25,CatBoost
0.11956521739130435,0.25,CatBoost
0.11956521739130435,0.2692307692307692,CatBoost
0.13043478260869565,0.2692307692307692,CatBoost
0.13043478260869565,0.3076923076923077,CatBoost
0.16304347826086957,0.3076923076923077,CatBoost
0.16304347826086957,0.34615384615384615,CatBoost
0.17391304347826086,0.34615384615384615,CatBoost
0.17391304347826086,0.38461538461538464,CatBoost
0.20652173913043478,0.38461538461538464,CatBoost
0.20652173913043478,0.4230769230769231,CatBoost
0.22826086956521738,0.4230769230769231,CatBoost
0.22826086956521738,0.4423076923076923,CatBoost
0.25,0.4423076923076923,CatBoost
0.25,0.4807692307692308,CatBoost
0.29347826086956524,0.4807692307692308,CatBoost
0.29347826086956524,0.5,CatBoost
0.34782608695652173,0.5,CatBoost
0.34782608695652173,0.5384615384615384,CatBoost
0.3804347826086957,0.5384615384615384,CatBoost
0.3804347826086957,0.5769230769230769,CatBoost
0.40217391304347827,0.5769230769230769,CatBoost
0.40217391304347827,0.6346153846153846,CatBoost
0.41304347826086957,0.6346153846153846,CatBoost
0.41304347826086957,0.6730769230769231,CatBoost
0.4782608695652174,0.6730769230769231,CatBoost
0.4782608695652174,0.6923076923076923,CatBoost
0.5,0.6923076923076923,CatBoost
0.5,0.7115384615384616,CatBoost
0.5108695652173914,0.7115384615384616,CatBoost
0.5108695652173914,0.7307692307692307,CatBoost
0.6086956521739131,0.7307692307692307,CatBoost
0.6086956521739131,0.75,CatBoost
0.6195652173913043,0.75,CatBoost
0.6195652173913043,0.7884615384615384,CatBoost
0.6630434782608695,0.7884615384615384,CatBoost
0.6630434782608695,0.8076923076923077,CatBoost
0.717391304347826,0.8076923076923077,CatBoost
0.717391304347826,0.8269230769230769,CatBoost
0.7391304347826086,0.8269230769230769,CatBoost
0.7391304347826086,0.8653846153846154,CatBoost
0.7608695652173914,0.8653846153846154,CatBoost
0.7608695652173914,0.8846153846153846,CatBoost
0.782608695652174,0.8846153846153846,CatBoost
0.782608695652174,0.9038461538461539,CatBoost
0.8260869565217391,0.9038461538461539,CatBoost
0.8260869565217391,0.9230769230769231,CatBoost
0.8913043478260869,0.9230769230769231,CatBoost
0.8913043478260869,0.9423076923076923,CatBoost
0.9239130434782609,0.9423076923076923,CatBoost
0.9239130434782609,0.9615384615384616,CatBoost
0.9565217391304348,0.9615384615384616,CatBoost
0.9565217391304348,1.0,CatBoost
1.0,1.0,CatBoost
0.0,0.0,MLP
0.0,0.019230769230769232,MLP
0.0,0.07692307692307693,MLP
0.010869565217391304,0.07692307692307693,MLP
0.010869565217391304,0.09615384615384616,MLP
0.05434782608695652,0.09615384615384616,MLP
0.05434782608695652,0.11538461538461539,MLP
0.07608695652173914,0.11538461538461539,MLP
0.07608695652173914,0.23076923076923078,MLP
0.08695652173913043,0.23076923076923078,MLP
0.08695652173913043,0.25,MLP
0.10869565217391304,0.25,MLP
0.10869565217391304,0.34615384615384615,MLP
0.13043478260869565,0.34615384615384615,MLP
0.13043478260869565,0.38461538461538464,MLP
0.15217391304347827,0.38461538461538464,MLP
0.15217391304347827,0.40384615384615385,MLP
0.16304347826086957,0.40384615384615385,MLP
0.16304347826086957,0.4807692307692308,MLP
0.17391304347826086,0.4807692307692308,MLP
0.17391304347826086,0.5192307692307693,MLP
0.1956521739130435,0.5192307692307693,MLP
0.1956521739130435,0.5576923076923077,MLP
0.22826086956521738,0.5576923076923077,MLP
0.22826086956521738,0.5769230769230769,MLP
0.33695652173913043,0.5769230769230769,MLP
0.33695652173913043,0.5961538461538461,MLP
0.3695652173913043,0.5961538461538461,MLP
0.3695652173913043,0.6153846153846154,MLP
0.43478260869565216,0.6153846153846154,MLP
0.43478260869565216,0.6538461538461539,MLP
0.45652173913043476,0.6538461538461539,MLP
0.45652173913043476,0.6730769230769231,MLP
0.4891304347826087,0.6730769230769231,MLP
0.4891304347826087,0.6923076923076923,MLP
0.5108695652173914,0.6923076923076923,MLP
0.5108695652173914,0.7115384615384616,MLP
0.532608695652174,0.7115384615384616,MLP
0.532608695652174,0.75,MLP
0.5869565217391305,0.75,MLP
0.5869565217391305,0.7692307692307693,MLP
0.6086956521739131,0.7692307692307693,MLP
0.6086956521739131,0.7884615384615384,MLP
0.6630434782608695,0.7884615384615384,MLP
0.6630434782608695,0.8076923076923077,MLP
0.6956521739130435,0.8076923076923077,MLP
0.6956521739130435,0.8461538461538461,MLP
0.717391304347826,0.8461538461538461,MLP
0.717391304347826,0.8653846153846154,MLP
0.7282608695652174,0.8653846153846154,MLP
0.7282608695652174,0.8846153846153846,MLP
0.7717391304347826,0.8846153846153846,MLP
0.7717391304347826,0.9423076923076923,MLP
0.8260869565217391,0.9423076923076923,MLP
0.8260869565217391,0.9615384615384616,MLP
0.8369565217391305,0.9615384615384616,MLP
0.8369565217391305,0.9807692307692307,MLP
0.9782608695652174,0.9807692307692307,MLP
0.9782608695652174,1.0,MLP
1.0,1.0,MLP
